time,text,event
Thu Oct 27 19:45:38 +0000 2011,"RT @moisessuarezvip: JAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJA ""@RmKpc: —Hubo una balacera. —¿Cuál es el saldo de los muertos? —No sé, no rev ...",
Sun Aug 30 01:06:43 +0000 2009,RT @FedericoArreola: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/4249oKw7 vía @s ...,
Tue Mar 22 04:21:33 +0000 2011,Un muerto y cuatro heridos dejó balacera en el Callao | RPP NOTICIAS http://t.co/GaNeUddO vía @rppnoticias,
Fri Feb 18 14:52:44 +0000 2011,Eso se escucho como a balacera 😱,
Fri Aug 06 14:13:54 +0000 2010,"#NoMamar ""Muere Miss Sinaloa 2012 tras balacera entre militares y grupo armado"" http://t.co/0Yd9t9f6",
Sat Jul 02 03:13:40 +0000 2011,Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/rSLPPwFi,
Tue May 19 21:57:40 +0000 2009,RT @reporterocoz: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito | SDP Noticias http://t.co/uwn ...,
Wed Jun 30 05:51:09 +0000 2010,RT @FedericoArreola: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/4249oKw7 Otra r ...,
Fri Oct 29 14:05:08 +0000 2010,RT @FedericoArreola: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/4249oKw7 vía @s ...,
Sat Apr 24 05:52:50 +0000 2010,RT @martingomezcald: Miss Sinaloa muere en balacera entre sicarios y el Ejército en Mocorito! http://t.co/cY0OCgqW vía @sdpnoticias _Y s ...,
Tue Jul 27 20:49:11 +0000 2010,RT @FedericoArreola: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/4249oKw7 vía @s ...,
Sun Jan 29 21:06:23 +0000 2012,"""Mejor los llevo a una balacera en Chalco"" By: @Viriwana",
Thu May 06 22:21:42 +0000 2010,RT @FedericoArreola: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/4249oKw7 Terrible,
Fri Feb 12 19:54:39 +0000 2010,RT @EspectaculosMX: Asesinan a Miss Sinaloa 2012 enmedio de balacera http://t.co/rkcPxPVI,
Wed Mar 28 17:46:44 +0000 2007,mataron a mis chinola en 1 balacera con militares.   a pa' pinches noviecitos q tenia esa modelo.,
Tue Jul 03 02:18:28 +0000 2012,RT @kniaMS: Pues mi mama dijo balacera y se aventó al suelo NETA QUE OSO!,
Wed Sep 07 20:38:13 +0000 2011,creo que hay balacera ._.,
Sat Oct 23 22:13:33 +0000 2010,A mi gusto como para balacera #CDVICTORIA SDR,
Tue Jun 15 20:04:33 +0000 2010,Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/3hfDzLbX vía @sdpnoticias,
Tue Mar 23 21:19:20 +0000 2010,RT @Marin_Leo: RT @FedericoArreola: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el ... http://t.co/4PpOFUDP,
Wed Nov 18 18:15:51 +0000 2009,RT @sdpnoticias: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/Tq3wMNuC,
Sun Nov 29 00:59:35 +0000 2009,Balacera?,
Tue Sep 01 20:41:35 +0000 2009,RT @EspectaculosUSA: Asesinan a Miss Sinaloa 2012 enmedio de balacera http://t.co/8pIe56ot,
Wed Aug 19 15:39:41 +0000 2009,http://t.co/Jy6uDcq6,
Wed Sep 19 23:47:05 +0000 2012,"JAJAJAJA está muy buena:') RT""@RmKpc: —Hubo una balacera. —¿Cuál es el saldo de los muertos? —No sé, no revisamos sus celulares.""",
Mon Oct 18 20:17:56 +0000 2010,RT @FedericoArreola: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/4249oKw7 Otra r ...,
Thu Oct 27 19:45:38 +0000 2011,"RT @chinesegirl24: JAJAJAJA está muy buena:') RT""@RmKpc: —Hubo una balacera. —¿Cuál es el saldo de los muertos? —No sé, no revisamos sus ...",
Mon Oct 25 16:27:13 +0000 2010,RT @region_victoria: No hay balacera son cuetes!!! No se espanten no se alarmen.,
Mon Feb 01 20:00:29 +0000 2010,Miss Sinaloa muere en balacera entre sicarios y el Ejército http://t.co/gkOzZ2Nn …,
Sat Mar 17 00:17:07 +0000 2012,"RT @anonyopshispano: Muere quien fuera electa mujer Miss Sinaloa 2012, María Susana Flores Gámez en balacera - http://t.co/oCAeaOEc",
Sat Jul 18 02:55:40 +0000 2009,RT @sdpnoticias: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/KVWxF4aS,
Mon Mar 22 01:09:43 +0000 2010,"http://t.co/PvM6A15r
Hmmm... no era #MissBala #malpedo",
Wed Jan 20 01:36:39 +0000 2010,RT @FedericoArreola: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/4249oKw7 Otra r ...,
Mon Nov 01 06:50:39 +0000 2010,"""@FedericoArreola: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/bF4AQEtB Terrible""",
Thu Apr 30 14:13:05 +0000 2009,RT @FedericoArreola: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/4249oKw7 Terrible,
Thu Jan 28 19:03:36 +0000 2010,RT @GinaCorona2012: Miss Sinaloa de 22 años muere en balacera entre sicarios y el Ejército en el municipio de Mocorito  http://t.co/scotwuXU,
Thu Feb 11 03:00:55 +0000 2010,esta buena la balacera,
Sat Jun 18 00:42:12 +0000 2011,Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/ERERPXUC vía @sdpnoticias #MexicoRojo,
Wed Apr 25 23:08:06 +0000 2012,RT @verorenteria: RT @sdpnoticias: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/T ...,
Wed Jan 27 00:26:19 +0000 2010,Es #Pirotecnia o #Balacera ? #EloyCavazos #GpeNL #Mtyfollow,
Mon Oct 26 19:33:02 +0000 2009,"""@LizFAdame: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito /$$$ igual a chamacona.",
Tue Jan 04 00:32:24 +0000 2011,RT @reporterocoz: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito | SDP Noticias http://t.co/uwn ...,
Wed Sep 07 20:38:13 +0000 2011,si es balacera D:,
Tue Dec 27 10:13:05 +0000 2011,"Miss Sinaloa muere en balacera entre sicarios y Ejército,lo bueno es q todos los caídos son sicarios verdad ingenuos?
http://t.co/0d4EH5hd",
Fri May 21 13:59:31 +0000 2010,RT @martingomezcald: Miss Sinaloa muere en balacera entre sicarios y el Ejército en Mocorito! http://t.co/cY0OCgqW vía @sdpnoticias _Y s ...,
Tue Nov 16 22:29:42 +0000 2010,RT @sdpnoticias: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/KVWxF4aS,
Wed Sep 02 03:10:27 +0000 2009,RT @FedericoArreola: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/4249oKw7 Otra r ...,
Fri Mar 11 05:54:46 +0000 2011,Balacera :/ plomasos y sanbaree matense en el pinche monte putos.  .|.,
Mon Sep 03 03:04:44 +0000 2012,RT @sdpnoticias: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/KVWxF4aS,
Mon Jul 05 05:23:48 +0000 2010,Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/lSGGILAX vía @sdpnoticias,
Wed Dec 17 17:03:43 +0000 2008,Muere en balacera reina de Belleza de Sinaloa http://t.co/DZO1yMNH,
Mon Aug 01 20:26:25 +0000 2011,"RT @MujeresdeMexico: Muere quien fuera electa Miss Sinaloa 2012,María Susana Flores Gámez balacera http://t.co/Z8JIUj1t #DiaMundialContr ...",
Fri Apr 10 06:13:06 +0000 2009,RT @noticiasmexico: Asesinan a Miss Sinaloa 2012 enmedio de balacera http://t.co/rOQZ6flF,
Sat Feb 05 01:21:54 +0000 2011,RT @vanguardiamx: Muere en balacera reina de Belleza de Sinaloa http://t.co/DZO1yMNH,
Mon Oct 31 21:58:59 +0000 2011,"Muere en balacera con el ejército Miss Sinaloa, era novia de narco del ""Chapo"" http://t.co/2Nzmb3fm #mtyfollow #nuevolaredo #Sinaloa #DF #EU",
Wed Sep 12 08:16:42 +0000 2012,Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/nmzByQCE,
Fri Apr 22 16:33:36 +0000 2011,Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/GIEfpajs,
Tue Apr 27 19:55:06 +0000 2010,http://t.co/NYiMktsq,
Fri Jun 18 16:11:12 +0000 2010,“@FedericoArreola: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/Q3re6skW Terrible” fb,
Tue Jun 01 18:29:36 +0000 2010,RT @vanguardiamx: Muere en balacera reina de Belleza de Sinaloa http://t.co/DZO1yMNH,
Thu Dec 24 07:30:42 +0000 2009,"RT @lulu_reportera: ""@FedericoArreola: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t. ...",
Tue Apr 27 19:55:06 +0000 2010,Muere Señorita Sinaloa de 22 años en tiroteo http://t.co/NYiMktsq,
Thu Jan 13 08:33:44 +0000 2011,@mags_sp esta muyfuerte la balacera en san roque empezo en ex hacienda el rosario sse vio una patrulla,
Sat Jan 23 18:32:21 +0000 2010,"RT @bourjack: La violencia sin fin. Muere en balacera miss Sinaloa 2012.
http://t.co/A2ZqFaL8",
Mon May 16 00:52:26 +0000 2011,RT @sdpnoticias: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/KVWxF4aS,
Fri Jul 20 17:51:53 +0000 2012,Con esta balacera ya estuvo que no salgo ni al garaje.,
Sat May 30 19:24:24 +0000 2009,"“@sdpnoticias: Miss Sinaloa muere en balacera"". Pero les encanta a las morras la lana no? sobre todo aqui en sinaloa http://t.co/uVCek6Mb”",
Thu Sep 03 04:04:48 +0000 2009,Madre de Dios: hampones desatan balacera y roban 10 kilos de oro en aeropuerto http://t.co/xGHSOzdN vía @elcomercio,
Wed Mar 10 18:01:33 +0000 2010,RT @vanguardiamx: Muere en balacera reina de Belleza de Sinaloa http://t.co/DZO1yMNH,
Fri Apr 23 23:51:12 +0000 2010,RT @FedericoArreola: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/4249oKw7 vía @s ...,
Sun Oct 10 00:13:40 +0000 2010,11:12 qee ya no me agarren de pendejo cuando haya fuegos pirotecnicos &amp; piense qe es una balacera XD,
Fri Oct 22 20:19:59 +0000 2010,"RT @notinfomex: Muere en balacera con el ejército Miss Sinaloa, era novia de narco del ""Chapo"" http://t.co/2Nzmb3fm #mtyfollow #nuevolar ...",
Wed Oct 28 20:30:01 +0000 2009,RT @FedericoArreola: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/4249oKw7 vía @s ...,
Fri Dec 30 16:28:19 +0000 2011,"Vanguardia (@vanguardiamx) twitteó a las 11:09 , nov 25, 2012: 
Muere en balacera reina de Belleza de Sinaloa. 
Y Que hacia con narcos???",
Mon Jun 08 15:07:24 +0000 2009,MX. Miss Sinaloa killed tonight in gunfire. Drugwar. RT @vanguardiamx: Muere en balacera reina de Belleza de Sinaloa http://t.co/yarMVB4G,
Thu Aug 11 16:11:20 +0000 2011,Todos dicen que hubo una balacera y lo que yo vi eran juegos pirotécnicos .-.,
Sat Jun 02 00:41:59 +0000 2012,RT @FedericoArreola: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/4249oKw7 Terrible,
Wed Jul 06 03:59:07 +0000 2011,RT @FedericoArreola: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/4249oKw7 Terrible,
Sun Nov 06 23:05:42 +0000 2011,RT @vanguardiamx: Muere en balacera reina de Belleza de Sinaloa http://t.co/DZO1yMNH,
Sun Aug 26 17:00:32 +0000 2012,RT @HLinaldy: Todos dicen que hubo una balacera y lo que yo vi eran juegos pirotécnicos .-.,
Wed Sep 08 21:21:04 +0000 2010,RT @vanguardiamx: Muere en balacera reina de Belleza de Sinaloa http://t.co/5pz1Knps,
Wed Feb 09 17:53:22 +0000 2011,“@vanguardiamx: Muere en balacera reina de Belleza de Sinaloa http://t.co/SlpoXRVR”// la pregunta del año #CuantosMasCalderon ? Cuantos más,
Sun Feb 13 18:12:29 +0000 2011,RT @vanguardiamx: Muere en balacera reina de Belleza de Sinaloa http://t.co/DZO1yMNH,
Sat Jun 12 18:48:42 +0000 2010,RT @FedericoArreola: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/4249oKw7 Terrible,
Wed Mar 02 22:08:38 +0000 2011,"RT @Herifelix: “@sdpnoticias: Miss Sinaloa muere en balacera"". Pero les encanta a las morras la lana no? sobre todo aqui en sinaloa http ...",
Tue Mar 13 20:41:51 +0000 2007,Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/IwVvFmxW via @sdpnoticias,
Thu Nov 08 19:32:26 +0000 2012,ubo balacera,
Sat Apr 24 05:52:50 +0000 2010,RT @martingomezcald: Miss Sinaloa muere en balacera entre sicarios y el Ejército en Mocorito! http://t.co/cY0OCgqW vía @sdpnoticias _Y s ...,
Thu Apr 29 17:33:15 +0000 2010,"Hola, ¿Qué haces? —Aquí en una balacera entre los federales y el narco, ¿y tú? —Enamorándome. —¡NO MAMES, TEN CUIDADO, TE VAN A LASTIMAR!",
Tue Aug 25 15:19:19 +0000 2009,"RT @MujeresdeMexico: Muere quien fuera electa Miss Sinaloa 2012,María Susana Flores Gámez balacera http://t.co/Z8JIUj1t #DiaMundialContr ...",
Tue Sep 08 18:02:46 +0000 2009,"@mafer98310-Hola, ¿Qué haces?-Aquí en una balacera entre federales y narcos ¿y tú?-Me estoy enamorando-No mms, te van a lastimar/ja ta bueno",
Wed Jan 27 18:06:24 +0000 2010,@MAGS_SP @nazarettaguirre se confirma que fue balacera?,
Wed Nov 24 23:14:00 +0000 2010,RT @vanguardiamx: Muere en balacera reina de Belleza de Sinaloa http://t.co/DZO1yMNH,
Sat Feb 27 03:38:57 +0000 2010,Miss Sinaloa 2012 muere en balacera entre militares y grupo armado: http://t.co/vgDZhCn9,
Fri Oct 09 15:40:39 +0000 2009,RT @vanguardiamx: Muere en balacera reina de Belleza de Sinaloa http://t.co/DZO1yMNH,
Thu Oct 27 19:45:38 +0000 2011,"RT @chinesegirl24: JAJAJAJA está muy buena:') RT""@RmKpc: —Hubo una balacera. —¿Cuál es el saldo de los muertos? —No sé, no revisamos sus ...",
Thu Oct 27 19:45:38 +0000 2011,"RT @moisessuarezvip: JAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJA ""@RmKpc: —Hubo una balacera. —¿Cuál es el saldo de los muertos? —No sé, no rev ...",
Fri Oct 30 03:12:44 +0000 2009,RT @vanguardiamx: Muere en balacera reina de Belleza de Sinaloa http://t.co/DZO1yMNH,
Sat May 21 21:17:56 +0000 2011,Balacera D:,
Tue Jul 05 15:06:14 +0000 2011,@AylinLangarica no por el libra si era balacera jajajajjaja,
Thu Apr 14 05:24:36 +0000 2011,"Reina de Belleza de Sinaloa muere en balacera registrada en un municipio de la entidad, se trata de María Susana Flores http://t.co/E3UcC4p8",
Tue Jan 11 06:15:58 +0000 2011,"Reina de Belleza de Sinaloa muere en balacera registrada en un municipio de la entidad, se trata de María Susana Flores http://t.co/j24tjJtd",
Sat Apr 16 23:07:26 +0000 2011,"Reina de Belleza de Sinaloa muere en balacera registrada en un municipio de la entidad, se trata de María Susana Flores http://t.co/cJugiW5r",
Tue Feb 01 14:54:02 +0000 2011,"Reina de Belleza de Sinaloa muere en balacera registrada en un municipio de la entidad, se trata de María Susana Flores http://t.co/9lbtB3IS",
Thu Apr 14 17:03:27 +0000 2011,"Reina de Belleza de Sinaloa muere en balacera registrada en un municipio de la entidad, se trata de María Susana Flores http://t.co/CslvhPeP",
Sat Apr 16 22:59:35 +0000 2011,"Reina de Belleza de Sinaloa muere en balacera registrada en un municipio de la entidad, se trata de María Susana Flores http://t.co/MUaxEiwl",
Thu Apr 14 17:19:49 +0000 2011,"Reina de Belleza de Sinaloa muere en balacera registrada en un municipio de la entidad, se trata de María Susana Flores http://t.co/QA1ES38X",
Sat Apr 16 22:57:01 +0000 2011,"Reina de Belleza de Sinaloa muere en balacera registrada en un municipio de la entidad, se trata de María Susana Flores http://t.co/pm2fiHx9",
Tue Jan 11 22:25:08 +0000 2011,"Reina de Belleza de Sinaloa muere en balacera registrada en un municipio de la entidad, se trata de María Susana Flores http://t.co/MCsiY2MZ",
Sat Apr 16 22:32:53 +0000 2011,"Reina de Belleza de Sinaloa muere en balacera registrada en un municipio de la entidad, se trata de María Susana Flores http://t.co/spMYs5SQ",
Tue Jan 11 22:28:44 +0000 2011,"Reina de Belleza de Sinaloa muere en balacera registrada en un municipio de la entidad, se trata de María Susana Flores http://t.co/pnNuDaNz",
Sat Apr 16 22:37:08 +0000 2011,"Reina de Belleza de Sinaloa muere en balacera registrada en un municipio de la entidad, se trata de María Susana Flores http://t.co/nssQSEQn",
Sat Apr 16 22:49:44 +0000 2011,"Reina de Belleza de Sinaloa muere en balacera registrada en un municipio de la entidad, se trata de María Susana Flores http://t.co/vPcS0gF3",
Sat Apr 16 23:14:45 +0000 2011,"Reina de Belleza de Sinaloa muere en balacera registrada en un municipio de la entidad, se trata de María Susana Flores http://t.co/PPZJLGk2",
Mon Apr 11 17:25:51 +0000 2011,"Reina de Belleza de Sinaloa muere en balacera registrada en un municipio de la entidad, se trata de María Susana Flores http://t.co/Rz2yjwKA",
Thu Apr 14 17:32:48 +0000 2011,"Reina de Belleza de Sinaloa muere en balacera registrada en un municipio de la entidad, se trata de María Susana Flores http://t.co/wg9BqHZg",
Wed Jan 12 19:49:25 +0000 2011,"Reina de Belleza de Sinaloa muere en balacera registrada en un municipio de la entidad, se trata de María Susana Flores http://t.co/BSnaIK6c",
Sat Apr 16 23:11:53 +0000 2011,"Reina de Belleza de Sinaloa muere en balacera registrada en un municipio de la entidad, se trata de María Susana Flores http://t.co/WBc6Qcq2",
Tue Jan 11 19:45:51 +0000 2011,"Reina de Belleza de Sinaloa muere en balacera registrada en un municipio de la entidad, se trata de María Susana Flores http://t.co/LZKzWN32",
Sun Aug 28 16:52:12 +0000 2011,"Reina de Belleza de Sinaloa muere en balacera registrada en un municipio de la entidad, se trata de María Susana Flores http://t.co/2FzDDq4g",
Fri Jul 01 19:59:46 +0000 2011,"Reina de Belleza de Sinaloa muere en balacera registrada en un municipio de la entidad, se trata de María Susana Flores http://t.co/FV1F91W1",
Sun May 15 01:07:10 +0000 2011,"Reina de Belleza de Sinaloa muere en balacera registrada en un municipio de la entidad, se trata de María Susana Flores http://t.co/SQiC20JB",
Thu Apr 14 17:13:03 +0000 2011,"Reina de Belleza de Sinaloa muere en balacera registrada en un municipio de la entidad, se trata de María Susana Flores http://t.co/7GHUVr8y",
Fri Apr 15 19:34:29 +0000 2011,"Reina de Belleza de Sinaloa muere en balacera registrada en un municipio de la entidad, se trata de María Susana Flores http://t.co/0OLgIWUS",
Mon Jan 04 04:15:34 +0000 2010,RT @FedericoArreola: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/4249oKw7 Otra r ...,
Wed Jul 08 05:25:50 +0000 2009,Se murió Miss Sinaloa en una balacera y Elba Esther sigue viva. ¿Qué beneficios tiene el ser guap@? Ninguno.,
Fri May 06 02:42:51 +0000 2011,http://t.co/SK4qVUkx,
Wed May 09 14:28:18 +0000 2012,RT @Beam: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/IwVvFmxW via @sdpnoticias,
Sun May 29 00:23:02 +0000 2011,No se si son Cuetes o es una pinche Balacera,
Fri Jan 22 02:19:21 +0000 2010,RT @FedericoArreola: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/4249oKw7 Otra r ...,
